,LI_chr,LI_dis,LI_soc,LI_previous
5195,50,0,127.5,-1
5196,0,12.5,170,-1
5197,0,0,157.5,0.25
5198,50,0,157.5,0
5199,0,0,200,-1
5200,0,0,200,0
5201,0,0,200,0
5202,0,50,200,0
5203,0,50,150,1
5204,0,50,100,1
5205,0,50,50,1
5206,0,0,0,1
5207,0,0,0,0
5208,0,0,0,0
5209,0,0,0,0
5210,0,0,0,0
5211,0,0,0,0
5212,0,0,0,0
5213,0,0,0,0
5214,0,0,0,0
5215,0,0,0,0
5216,35.29411765,0,0,0
5217,50,0,30,-0.705882353
5218,50,0,72.5,-1
5219,50,0,115,-1
5220,50,0,157.5,-1
5221,0,0,200,-1
5222,0,0,200,0
5223,0,0,200,0
5224,0,0,200,0
5225,0,0,200,0
5226,0,50,200,0
5227,0,50,150,1
5228,0,50,100,1
5229,0,50,50,1
5230,0,0,0,1
5231,0,0,0,0
5232,11.76470588,0,0,0
5233,50,0,10,-0.235294118
5234,50,0,52.5,-1
5235,50,0,95,-1
5236,50,0,137.5,-1
5237,0,50,180,-1
5238,0,50,130,1
5239,0,50,80,1
5240,0,0,30,1
5241,50,0,30,0
5242,50,0,72.5,-1
5243,0,0,115,-1
5244,0,0,115,0
5245,50,0,115,0
5246,50,0,157.5,-1
5247,0,0,200,-1
5248,0,0,200,0
5249,0,0,200,0
5250,0,50,200,0
5251,0,50,150,1
5252,0,50,100,1
5253,0,50,50,1
5254,0,0,0,1
5255,0,0,0,0
5256,0,0,0,0
5257,50,0,0,0
5258,50,0,42.5,-1
5259,50,0,85,-1
5260,50,0,127.5,-1
5261,0,50,170,-1
5262,0,50,120,1
5263,0,50,70,1
5264,0,0,20,1
5265,50,0,20,0
5266,50,0,62.5,-1
5267,50,0,105,-1
5268,50,0,147.5,-1
5269,0,0,190,-1
5270,11.76470588,0,190,0
5271,0,0,200,-0.235294118
5272,0,0,200,0
5273,0,0,200,0
5274,0,50,200,0
5275,0,50,150,1
5276,0,50,100,1
5277,0,50,50,1
5278,0,0,0,1
5279,0,0,0,0
5280,50,0,0,0
5281,0,20,42.5,-1
5282,50,0,22.5,0.4
5283,50,0,65,-1
5284,50,0,107.5,-1
5285,0,50,150,-1
5286,0,50,100,1
5287,0,50,50,1
5288,0,0,0,1
5289,50,0,0,0
5290,50,0,42.5,-1
5291,50,0,85,-1
5292,35.29411765,0,127.5,-1
5293,50,0,157.5,-0.705882353
5294,0,0,200,-1
5295,0,0,200,0
5296,0,0,200,0
5297,0,0,200,0
5298,0,50,200,0
5299,0,50,150,1
5300,0,50,100,1
5301,0,50,50,1
5302,0,0,0,1
5303,0,0,0,0
5304,0,0,0,0
5305,26.47058824,0,0,0
5306,50,0,22.5,-0.529411765
5307,50,0,65,-1
5308,50,0,107.5,-1
5309,0,50,150,-1
5310,0,50,100,1
5311,0,50,50,1
5312,0,0,0,1
5313,50,0,0,0
5314,50,0,42.5,-1
5315,50,0,85,-1
5316,50,0,127.5,-1
5317,35.29411765,0,170,-1
5318,0,0,200,-0.705882353
5319,0,0,200,0
5320,0,0,200,0
5321,0,0,200,0
5322,0,50,200,0
5323,0,50,150,1
5324,0,50,100,1
5325,0,50,50,1
5326,0,0,0,1
5327,0,0,0,0
5328,0,0,0,0
5329,50,0,0,0
5330,50,0,42.5,-1
5331,50,0,85,-1
5332,50,0,127.5,-1
5333,0,50,170,-1
5334,0,50,120,1
5335,0,50,70,1
5336,0,20,20,1
5337,0,0,0,0.4
5338,50,0,0,0
5339,50,0,42.5,-1
5340,50,0,85,-1
5341,50,0,127.5,-1
5342,35.29411765,0,170,-1
5343,0,0,200,-0.705882353
5344,0,0,200,0
5345,0,0,200,0
5346,0,50,200,0
5347,0,50,150,1
5348,0,50,100,1
5349,0,50,50,1
5350,0,0,0,1
5351,0,0,0,0
5352,0,0,0,0
5353,0,0,0,0
5354,0,0,0,0
5355,50,0,0,0
5356,50,0,42.5,-1
5357,0,50,85,-1
5358,0,35,35,1
5359,0,0,0,0.7
5360,50,0,0,0
5361,0,42.5,42.5,-1
5362,50,0,0,0.85
5363,50,0,42.5,-1
5364,50,0,85,-1
5365,0,0,127.5,-1
5366,50,0,127.5,0
5367,35.29411765,0,170,-1
5368,0,0,200,-0.705882353
5369,0,0,200,0
5370,0,50,200,0
5371,0,50,150,1
5372,0,50,100,1
5373,0,50,50,1
5374,0,0,0,1
5375,0,0,0,0
5376,0,0,0,0
5377,0,0,0,0
5378,0,0,0,0
5379,50,0,0,0
5380,8.823529412,0,42.5,-1
5381,0,50,50,-0.176470588
5382,0,0,0,1
5383,0,0,0,0
5384,0,0,0,0
5385,35.29411765,0,0,0
5386,50,0,30,-0.705882353
5387,50,0,72.5,-1
5388,50,0,115,-1
5389,50,0,157.5,-1
5390,0,0,200,-1
5391,0,0,200,0
5392,0,0,200,0
5393,0,0,200,0
5394,0,0,200,0
5395,0,50,200,0
5396,0,50,150,1
5397,0,50,100,1
5398,0,50,50,1
5399,0,0,0,1
5400,0,0,0,0
5401,50,0,0,0
5402,50,0,42.5,-1
5403,50,0,85,-1
5404,50,0,127.5,-1
5405,0,50,170,-1
5406,0,50,120,1
5407,0,50,70,1
5408,0,20,20,1
5409,35.29411765,0,0,0.4
5410,50,0,30,-0.705882353
5411,50,0,72.5,-1
5412,50,0,115,-1
5413,50,0,157.5,-1
5414,0,0,200,-1
5415,0,0,200,0
5416,0,0,200,0
5417,0,0,200,0
5418,0,50,200,0
5419,0,50,150,1
5420,0,50,100,1
5421,0,50,50,1
5422,0,0,0,1
5423,0,0,0,0
5424,0,0,0,0
5425,50,0,0,0
5426,50,0,42.5,-1
5427,50,0,85,-1
5428,0,0,127.5,-1
5429,0,50,127.5,0
5430,0,50,77.5,1
5431,0,27.5,27.5,1
5432,0,0,0,0.55
5433,0,0,0,0
5434,0,0,0,0
5435,50,0,0,0
5436,50,0,42.5,-1
5437,35.29411765,0,85,-1
5438,50,0,115,-0.705882353
5439,50,0,157.5,-1
5440,0,0,200,-1
5441,0,0,200,0
5442,0,50,200,0
5443,0,50,150,1
5444,0,50,100,1
5445,0,50,50,1
5446,0,0,0,1
5447,0,0,0,0
5448,0,0,0,0
5449,17.64705882,0,0,0
5450,50,0,15,-0.352941176
5451,50,0,57.5,-1
5452,0,0,100,-1
5453,0,50,100,0
5454,0,50,50,1
5455,0,0,0,1
5456,0,0,0,0
5457,0,0,0,0
5458,0,0,0,0
5459,50,0,0,0
5460,35.29411765,0,42.5,-1
5461,50,0,72.5,-0.705882353
5462,50,0,115,-1
5463,50,0,157.5,-1
5464,0,0,200,-1
5465,0,0,200,0
5466,0,0,200,0
5467,0,50,200,0
5468,0,50,150,1
5469,0,50,100,1
5470,0,50,50,1
5471,0,0,0,1
5472,26.47058824,0,0,0
5473,50,0,22.5,-0.529411765
5474,50,0,65,-1
5475,50,0,107.5,-1
5476,0,0,150,-1
5477,0,50,150,0
5478,0,50,100,1
5479,0,50,50,1
5480,0,0,0,1
5481,0,0,0,0
5482,50,0,0,0
5483,50,0,42.5,-1
5484,50,0,85,-1
5485,50,0,127.5,-1
5486,35.29411765,0,170,-1
5487,0,0,200,-0.705882353
5488,0,0,200,0
5489,0,0,200,0
5490,0,0,200,0
5491,0,50,200,0
5492,0,50,150,1
5493,0,50,100,1
5494,0,50,50,1
5495,0,0,0,1
5496,0,0,0,0
5497,0,0,0,0
5498,50,0,0,0
5499,50,0,42.5,-1
5500,17.64705882,0,85,-1
5501,0,50,100,-0.352941176
5502,0,50,50,1
5503,0,0,0,1
5504,0,0,0,0
5505,50,0,0,0
5506,50,0,42.5,-1
5507,50,0,85,-1
5508,35.29411765,0,127.5,-1
5509,50,0,157.5,-0.705882353
5510,0,0,200,-1
5511,0,0,200,0
5512,0,0,200,0
5513,0,0,200,0
5514,0,0,200,0
5515,0,50,200,0
5516,0,50,150,1
5517,0,50,100,1
5518,0,50,50,1
5519,0,0,0,1
5520,0,0,0,0
5521,0,0,0,0
5522,8.823529412,0,0,0
5523,50,0,7.5,-0.176470588
5524,0,0,50,-1
5525,0,50,50,0
5526,0,0,0,1
5527,50,0,0,0
5528,50,0,42.5,-1
5529,50,0,85,-1
5530,50,0,127.5,-1
5531,0,50,170,-1
5532,0,5,120,1
5533,0,0,115,0.1
5534,50,0,115,0
5535,50,0,157.5,-1
5536,0,0,200,-1
5537,0,0,200,0
5538,0,0,200,0
5539,0,50,200,0
5540,0,50,150,1
5541,0,50,100,1
5542,0,50,50,1
5543,0,0,0,1
5544,0,0,0,0
5545,0,0,0,0
5546,0,0,0,0
5547,50,0,0,0
5548,8.823529412,0,42.5,-1
5549,0,50,50,-0.176470588
5550,0,0,0,1
5551,50,0,0,0
5552,0,42.5,42.5,-1
5553,50,0,0,0.85
5554,50,0,42.5,-1
5555,50,0,85,-1
5556,50,0,127.5,-1
5557,35.29411765,0,170,-1
5558,0,0,200,-0.705882353
5559,0,0,200,0
5560,0,0,200,0
5561,0,0,200,0
5562,0,50,200,0
5563,0,50,150,1
5564,0,50,100,1
5565,0,50,50,1
5566,0,0,0,1
5567,0,0,0,0
5568,50,0,0,0
5569,50,0,42.5,-1
5570,50,0,85,-1
5571,50,0,127.5,-1
5572,0,20,170,-1
5573,0,50,150,0.4
5574,0,50,100,1
5575,0,50,50,1
5576,0,0,0,1
5577,50,0,0,0
5578,50,0,42.5,-1
5579,50,0,85,-1
5580,50,0,127.5,-1
5581,0,0,170,-1
5582,35.29411765,0,170,0
5583,0,0,200,-0.705882353
5584,0,0,200,0
5585,0,0,200,0
5586,0,50,200,0
5587,0,50,150,1
5588,0,50,100,1
5589,0,50,50,1
5590,0,0,0,1
5591,0,0,0,0
5592,26.47058824,0,0,0
5593,50,0,22.5,-0.529411765
5594,50,0,65,-1
5595,50,0,107.5,-1
5596,0,0,150,-1
5597,0,50,150,0
5598,0,50,100,1
5599,0,50,50,1
5600,50,0,0,1
5601,50,0,42.5,-1
5602,50,0,85,-1
5603,0,0,127.5,-1
5604,35.29411765,0,127.5,0
5605,0,0,157.5,-0.705882353
5606,50,0,157.5,0
5607,0,0,200,-1
5608,0,0,200,0
5609,0,0,200,0
5610,0,50,200,0
5611,0,50,150,1
5612,0,50,100,1
5613,0,50,50,1
5614,0,0,0,1
5615,0,0,0,0
5616,0,0,0,0
5617,50,0,0,0
5618,50,0,42.5,-1
5619,50,0,85,-1
5620,26.47058824,0,127.5,-1
5621,0,50,150,-0.529411765
5622,0,50,100,1
5623,0,50,50,1
5624,0,0,0,1
5625,50,0,0,0
5626,0,0,42.5,-1
5627,0,0,42.5,0
5628,50,0,42.5,0
5629,50,0,85,-1
5630,50,0,127.5,-1
5631,35.29411765,0,170,-1
5632,0,0,200,-0.705882353
5633,0,0,200,0
5634,0,50,200,0
5635,0,50,150,1
5636,0,50,100,1
5637,0,50,50,1
5638,0,0,0,1
5639,0,0,0,0
5640,0,0,0,0
5641,17.64705882,0,0,0
5642,50,0,15,-0.352941176
5643,50,0,57.5,-1
5644,0,0,100,-1
5645,0,50,100,0
5646,0,50,50,1
5647,0,0,0,1
5648,0,0,0,0
5649,0,0,0,0
5650,50,0,0,0
5651,35.29411765,0,42.5,-1
5652,50,0,72.5,-0.705882353
5653,50,0,115,-1
5654,50,0,157.5,-1
5655,0,0,200,-1
5656,0,0,200,0
5657,0,0,200,0
5658,0,0,200,0
5659,0,50,200,0
5660,0,50,150,1
5661,0,50,100,1
5662,0,50,50,1
5663,0,0,0,1
5664,0,0,0,0
5665,50,0,0,0
5666,50,0,42.5,-1
5667,50,0,85,-1
5668,26.47058824,0,127.5,-1
5669,0,50,150,-0.529411765
5670,0,50,100,1
5671,0,50,50,1
5672,0,0,0,1
5673,0,0,0,0
5674,50,0,0,0
5675,50,0,42.5,-1
5676,50,0,85,-1
5677,0,0,127.5,-1
5678,50,0,127.5,0
5679,35.29411765,0,170,-1
5680,0,0,200,-0.705882353
5681,0,0,200,0
5682,0,0,200,0
5683,0,50,200,0
5684,0,50,150,1
5685,0,50,100,1
5686,0,50,50,1
5687,0,0,0,1
5688,0,0,0,0
5689,0,0,0,0
5690,0,0,0,0
5691,0,0,0,0
5692,0,0,0,0
5693,0,0,0,0
5694,0,0,0,0
5695,50,0,0,0
5696,0,42.5,42.5,-1
5697,0,0,0,0.85
5698,50,0,0,0
5699,35.29411765,0,42.5,-1
5700,50,0,72.5,-0.705882353
5701,50,0,115,-1
5702,50,0,157.5,-1
5703,0,0,200,-1
5704,0,0,200,0
5705,0,0,200,0
5706,0,0,200,0
5707,0,50,200,0
5708,0,50,150,1
5709,0,50,100,1
5710,0,50,50,1
5711,0,0,0,1
5712,0,0,0,0
5713,0,0,0,0
5714,8.823529412,0,0,0
5715,50,0,7.5,-0.176470588
5716,0,0,50,-1
5717,0,50,50,0
5718,0,0,0,1
5719,50,0,0,0
5720,50,0,42.5,-1
5721,50,0,85,-1
5722,50,0,127.5,-1
5723,35.29411765,0,170,-1
5724,0,42.5,200,-0.705882353
5725,50,0,157.5,0.85
5726,0,0,200,-1
5727,0,0,200,0
5728,0,0,200,0
5729,0,0,200,0
5730,0,0,200,0
5731,0,50,200,0
5732,0,50,150,1
5733,0,50,100,1
5734,0,50,50,1
5735,0,0,0,1
5736,0,0,0,0
5737,0,0,0,0
5738,50,0,0,0
5739,8.823529412,0,42.5,-1
5740,0,0,50,-0.176470588
5741,0,50,50,0
5742,0,0,0,1
5743,50,0,0,0
5744,50,0,42.5,-1
5745,50,0,85,-1
5746,50,0,127.5,-1
5747,35.29411765,0,170,-1
5748,0,0,200,-0.705882353
5749,0,0,200,0
5750,0,0,200,0
5751,0,0,200,0
5752,0,0,200,0
5753,0,0,200,0
5754,0,50,200,0
5755,0,50,150,1
5756,0,50,100,1
5757,0,50,50,1
5758,0,0,0,1
5759,0,0,0,0
5760,50,0,0,0
5761,50,0,42.5,-1
5762,50,0,85,-1
5763,50,0,127.5,-1
5764,35.29411765,0,170,-1
5765,0,50,200,-0.705882353
5766,0,50,150,1
5767,0,50,100,1
5768,50,0,50,1
5769,50,0,92.5,-1
5770,50,0,135,-1
5771,0,0,177.5,-1
5772,26.47058824,0,177.5,0
5773,0,0,200,-0.529411765
5774,0,0,200,0
5775,0,0,200,0
5776,0,0,200,0
5777,0,0,200,0
5778,0,50,200,0
5779,0,50,150,1
5780,0,50,100,1
5781,0,50,50,1
5782,0,0,0,1
5783,0,0,0,0
5784,0,0,0,0
5785,17.64705882,0,0,0
5786,50,0,15,-0.352941176
5787,50,0,57.5,-1
5788,0,0,100,-1
5789,0,50,100,0
5790,0,50,50,1
5791,0,0,0,1
5792,50,0,0,0
5793,50,0,42.5,-1
5794,50,0,85,-1
5795,0,0,127.5,-1
5796,35.29411765,0,127.5,0
5797,50,0,157.5,-0.705882353
5798,0,0,200,-1
5799,0,0,200,0
5800,0,0,200,0
5801,0,50,200,0
5802,0,50,150,1
5803,0,50,100,1
5804,0,50,50,1
5805,0,0,0,1
5806,0,0,0,0
5807,0,0,0,0
5808,0,0,0,0
5809,50,0,0,0
5810,50,0,42.5,-1
5811,50,0,85,-1
5812,50,0,127.5,-1
5813,0,50,170,-1
5814,0,50,120,1
5815,0,50,70,1
5816,50,0,20,1
5817,50,0,62.5,-1
5818,0,32.5,105,-1
5819,0,0,72.5,0.65
5820,50,0,72.5,0
5821,50,0,115,-1
5822,50,0,157.5,-1
5823,0,0,200,-1
5824,0,0,200,0
5825,0,0,200,0
5826,0,50,200,0
5827,0,50,150,1
5828,0,50,100,1
5829,0,50,50,1
5830,0,0,0,1
5831,0,0,0,0
5832,0,0,0,0
5833,50,0,0,0
5834,17.64705882,0,42.5,-1
5835,50,0,57.5,-0.352941176
5836,0,0,100,-1
5837,0,50,100,0
5838,0,50,50,1
5839,0,0,0,1
5840,50,0,0,0
5841,50,0,42.5,-1
5842,50,0,85,-1
5843,35.29411765,0,127.5,-1
5844,50,0,157.5,-0.705882353
5845,0,0,200,-1
5846,0,0,200,0
5847,0,0,200,0
5848,0,0,200,0
5849,0,50,200,0
5850,0,50,150,1
5851,0,50,100,1
5852,0,50,50,1
5853,0,0,0,1
5854,0,0,0,0
5855,0,0,0,0
5856,0,0,0,0
5857,0,0,0,0
5858,0,0,0,0
5859,8.823529412,0,0,0
5860,50,0,7.5,-0.176470588
5861,0,50,50,-1
5862,0,0,0,1
5863,50,0,0,0
5864,50,0,42.5,-1
5865,50,0,85,-1
5866,50,0,127.5,-1
5867,35.29411765,0,170,-1
5868,0,0,200,-0.705882353
5869,0,0,200,0
5870,0,0,200,0
5871,0,0,200,0
5872,0,0,200,0
5873,0,50,200,0
5874,0,50,150,1
5875,0,50,100,1
5876,0,50,50,1
5877,0,0,0,1
5878,0,0,0,0
5879,0,0,0,0
5880,0,0,0,0
5881,0,0,0,0
5882,0,0,0,0
5883,0,0,0,0
5884,0,0,0,0
5885,0,0,0,0
5886,50,0,0,0
5887,50,0,42.5,-1
5888,50,0,85,-1
5889,50,0,127.5,-1
5890,35.29411765,0,170,-1
5891,0,0,200,-0.705882353
5892,0,0,200,0
5893,0,0,200,0
5894,0,0,200,0
5895,0,0,200,0
5896,0,0,200,0
5897,0,50,200,0
5898,0,50,150,1
5899,0,50,100,1
5900,0,50,50,1
5901,0,0,0,1
5902,0,0,0,0
5903,0,0,0,0
5904,0,0,0,0
5905,2.941176471,0,0,0
5906,50,0,2.5,-0.058823529
5907,50,0,45,-1
5908,50,0,87.5,-1
5909,0,50,130,-1
5910,0,50,80,1
5911,50,0,30,1
5912,50,0,72.5,-1
5913,50,0,115,-1
5914,50,0,157.5,-1
5915,0,0,200,-1
5916,0,0,200,0
5917,0,42.5,200,0
5918,50,0,157.5,0.85
5919,0,0,200,-1
5920,0,0,200,0
5921,0,50,200,0
5922,0,50,150,1
5923,0,50,100,1
5924,0,50,50,1
5925,0,0,0,1
5926,0,0,0,0
5927,0,0,0,0
5928,0,0,0,0
5929,0,0,0,0
5930,50,0,0,0
5931,50,0,42.5,-1
5932,17.64705882,0,85,-1
5933,0,50,100,-0.352941176
5934,0,50,50,1
5935,0,0,0,1
5936,50,0,0,0
5937,50,0,42.5,-1
5938,35.29411765,0,85,-1
5939,50,0,115,-0.705882353
5940,0,0,157.5,-1
5941,50,0,157.5,0
5942,0,42.5,200,-1
5943,50,0,157.5,0.85
5944,0,0,200,-1
5945,0,0,200,0
5946,0,50,200,0
5947,0,50,150,1
5948,0,50,100,1
5949,0,50,50,1
5950,0,0,0,1
5951,0,0,0,0
5952,0,0,0,0
5953,50,0,0,0
5954,50,0,42.5,-1
5955,50,0,85,-1
5956,50,0,127.5,-1
5957,0,0,170,-1
5958,0,50,170,0
5959,0,0,120,1
5960,0,0,120,0
5961,44.11764706,0,120,0
5962,0,0,157.5,-0.882352941
5963,0,0,157.5,0
5964,50,0,157.5,0
5965,0,0,200,-1
5966,0,0,200,0
5967,0,0,200,0
5968,0,0,200,0
5969,0,0,200,0
5970,0,50,200,0
5971,0,50,150,1
5972,0,50,100,1
5973,0,50,50,1
5974,0,0,0,1
5975,0,0,0,0
5976,0,0,0,0
5977,17.64705882,0,0,0
5978,0,0,15,-0.352941176
5979,50,0,15,0
5980,50,0,57.5,-1
5981,0,50,100,-1
5982,0,50,50,1
5983,0,0,0,1
5984,50,0,0,0
5985,50,0,42.5,-1
5986,35.29411765,0,85,-1
5987,0,0,115,-0.705882353
5988,50,0,115,0
5989,50,0,157.5,-1
5990,0,0,200,-1
5991,0,0,200,0
5992,0,0,200,0
5993,0,0,200,0
5994,0,50,200,0
5995,0,50,150,1
5996,0,50,100,1
5997,0,50,50,1
5998,0,0,0,1
5999,0,0,0,0
6000,0,0,0,0
6001,50,0,0,0
6002,50,0,42.5,-1
6003,50,0,85,-1
6004,50,0,127.5,-1
6005,0,47.5,170,-1
6006,0,50,122.5,0.95
6007,50,0,72.5,1
6008,50,0,115,-1
6009,50,0,157.5,-1
6010,0,0,200,-1
6011,0,0,200,0
6012,0,0,200,0
6013,0,0,200,0
6014,0,0,200,0
6015,0,0,200,0
6016,0,0,200,0
6017,0,0,200,0
6018,0,50,200,0
6019,0,50,150,1
6020,0,50,100,1
6021,0,50,50,1
6022,0,0,0,1
6023,0,0,0,0
6024,0,0,0,0
6025,0,0,0,0
6026,0,0,0,0
6027,0,0,0,0
6028,0,0,0,0
6029,0,0,0,0
6030,0,0,0,0
6031,50,0,0,0
6032,50,0,42.5,-1
6033,50,0,85,-1
6034,50,0,127.5,-1
6035,35.29411765,0,170,-1
6036,0,0,200,-0.705882353
6037,0,42.5,200,0
6038,50,0,157.5,0.85
6039,0,0,200,-1
6040,0,0,200,0
6041,0,0,200,0
6042,0,50,200,0
6043,0,50,150,1
6044,0,50,100,1
6045,0,50,50,1
6046,0,0,0,1
6047,0,0,0,0
6048,0,0,0,0
6049,0,0,0,0
6050,0,0,0,0
6051,0,0,0,0
6052,0,0,0,0
6053,0,0,0,0
6054,0,0,0,0
6055,50,0,0,0
6056,50,0,42.5,-1
6057,50,0,85,-1
6058,50,0,127.5,-1
6059,35.29411765,0,170,-1
6060,0,42.5,200,-0.705882353
6061,50,0,157.5,0.85
6062,0,0,200,-1
6063,0,0,200,0
6064,0,0,200,0
6065,0,0,200,0
6066,0,50,200,0
6067,0,50,150,1
6068,0,50,100,1
6069,0,50,50,1
6070,0,0,0,1
6071,50,0,0,0
6072,0,0,42.5,-1
6073,50,0,42.5,0
6074,50,0,85,-1
6075,50,0,127.5,-1
6076,35.29411765,0,170,-1
6077,0,35,200,-0.705882353
6078,0,50,165,0.7
6079,0,0,115,1
6080,50,0,115,0
6081,50,0,157.5,-1
6082,0,0,200,-1
6083,0,0,200,0
6084,0,0,200,0
6085,0,0,200,0
6086,0,0,200,0
6087,0,0,200,0
6088,0,0,200,0
6089,0,50,200,0
6090,0,50,150,1
6091,0,50,100,1
6092,0,50,50,1
6093,0,0,0,1
6094,0,0,0,0
6095,0,0,0,0
6096,0,0,0,0
6097,0,0,0,0
6098,50,0,0,0
6099,50,0,42.5,-1
6100,50,0,85,-1
6101,0,0,127.5,-1
6102,0,50,127.5,0
6103,0,0,77.5,1
6104,50,0,77.5,0
6105,50,0,120,-1
6106,44.11764706,0,162.5,-1
6107,0,0,200,-0.882352941
6108,0,0,200,0
6109,0,0,200,0
6110,0,0,200,0
6111,0,0,200,0
6112,0,0,200,0
6113,0,0,200,0
6114,0,50,200,0
6115,0,50,150,1
6116,0,50,100,1
6117,0,50,50,1
6118,0,0,0,1
6119,0,0,0,0
6120,0,0,0,0
6121,0,0,0,0
6122,50,0,0,0
6123,50,0,42.5,-1
6124,50,0,85,-1
6125,0,0,127.5,-1
6126,0,12.5,127.5,0
6127,0,0,115,0.25
6128,50,0,115,0
6129,50,0,157.5,-1
6130,0,0,200,-1
6131,0,0,200,0
6132,0,0,200,0
6133,0,0,200,0
6134,0,0,200,0
6135,0,0,200,0
6136,0,0,200,0
6137,0,50,200,0
6138,0,50,150,1
6139,0,50,100,1
6140,0,50,50,1
6141,0,0,0,1
6142,0,0,0,0
6143,0,0,0,0
6144,0,0,0,0
6145,0,0,0,0
6146,0,0,0,0
6147,50,0,0,0
6148,44.11764706,0,42.5,-1
6149,0,0,80,-0.882352941
6150,0,50,80,0
6151,0,0,30,1
6152,50,0,30,0
6153,50,0,72.5,-1
6154,50,0,115,-1
6155,0,0,157.5,-1
6156,0,0,157.5,0
6157,50,0,157.5,0
6158,0,0,200,-1
6159,0,0,200,0
6160,0,0,200,0
6161,0,0,200,0
6162,0,50,200,0
6163,0,50,150,1
6164,0,50,100,1
6165,0,50,50,1
6166,0,0,0,1
6167,0,0,0,0
6168,0,0,0,0
6169,0,0,0,0
6170,0,0,0,0
6171,35.29411765,0,0,0
6172,0,0,30,-0.705882353
6173,0,0,30,0
6174,0,0,30,0
6175,0,0,30,0
6176,50,0,30,0
6177,50,0,72.5,-1
6178,50,0,115,-1
6179,50,0,157.5,-1
6180,0,0,200,-1
6181,0,0,200,0
6182,0,0,200,0
6183,0,0,200,0
6184,0,0,200,0
6185,0,0,200,0
6186,0,50,200,0
6187,0,50,150,1
6188,0,50,100,1
6189,0,50,50,1
6190,0,0,0,1
6191,0,0,0,0
6192,0,0,0,0
6193,0,0,0,0
6194,0,0,0,0
6195,0,0,0,0
6196,0,0,0,0
6197,0,0,0,0
6198,0,0,0,0
6199,0,0,0,0
6200,0,0,0,0
6201,0,0,0,0
6202,35.29411765,0,0,0
6203,50,0,30,-0.705882353
6204,50,0,72.5,-1
6205,50,0,115,-1
6206,50,0,157.5,-1
6207,0,0,200,-1
6208,0,0,200,0
6209,0,0,200,0
6210,0,0,200,0
6211,0,50,200,0
6212,0,50,150,1
6213,0,50,100,1
6214,0,50,50,1
6215,0,0,0,1
6216,0,0,0,0
6217,0,0,0,0
6218,0,0,0,0
6219,0,0,0,0
6220,0,0,0,0
6221,0,0,0,0
6222,0,0,0,0
6223,0,0,0,0
6224,50,0,0,0
6225,50,0,42.5,-1
6226,50,0,85,-1
6227,50,0,127.5,-1
6228,0,50,170,-1
6229,44.11764706,0,120,1
6230,50,0,157.5,-0.882352941
6231,0,0,200,-1
6232,0,0,200,0
6233,0,0,200,0
6234,0,0,200,0
6235,0,50,200,0
6236,0,50,150,1
6237,0,50,100,1
6238,0,50,50,1
6239,0,0,0,1
6240,0,0,0,0
6241,50,0,0,0
6242,50,0,42.5,-1
6243,50,0,85,-1
6244,50,0,127.5,-1
6245,0,47.5,170,-1
6246,0,50,122.5,0.95
6247,0,0,72.5,1
6248,50,0,72.5,0
6249,50,0,115,-1
6250,50,0,157.5,-1
6251,0,0,200,-1
6252,0,0,200,0
6253,0,0,200,0
6254,0,0,200,0
6255,0,0,200,0
6256,0,0,200,0
6257,0,0,200,0
6258,0,50,200,0
6259,0,50,150,1
6260,0,50,100,1
6261,0,50,50,1
6262,0,0,0,1
6263,0,0,0,0
6264,0,0,0,0
6265,44.11764706,0,0,0
6266,50,0,37.5,-0.882352941
6267,50,0,80,-1
6268,0,0,122.5,-1
6269,0,0,122.5,0
6270,0,50,122.5,0
6271,0,0,72.5,1
6272,50,0,72.5,0
6273,50,0,115,-1
6274,50,0,157.5,-1
6275,0,0,200,-1
6276,0,0,200,0
6277,0,0,200,0
6278,0,0,200,0
6279,0,0,200,0
6280,0,0,200,0
6281,0,0,200,0
6282,0,50,200,0
6283,0,50,150,1
6284,0,50,100,1
6285,0,50,50,1
6286,0,0,0,1
6287,0,0,0,0
6288,0,0,0,0
6289,0,0,0,0
6290,50,0,0,0
6291,50,0,42.5,-1
6292,0,0,85,-1
6293,0,50,85,0
6294,0,0,35,1
6295,44.11764706,0,35,0
6296,50,0,72.5,-0.882352941
6297,50,0,115,-1
6298,50,0,157.5,-1
6299,0,0,200,-1
6300,0,0,200,0
6301,0,0,200,0
6302,0,0,200,0
6303,0,0,200,0
6304,0,0,200,0
6305,0,0,200,0
6306,0,50,200,0
6307,0,50,150,1
6308,0,50,100,1
6309,0,50,50,1
6310,0,0,0,1
6311,0,0,0,0
6312,0,0,0,0
6313,0,0,0,0
6314,0,0,0,0
6315,0,0,0,0
6316,0,0,0,0
6317,0,0,0,0
6318,0,0,0,0
6319,50,0,0,0
6320,50,0,42.5,-1
6321,50,0,85,-1
6322,50,0,127.5,-1
6323,35.29411765,0,170,-1
6324,0,0,200,-0.705882353
6325,0,0,200,0
6326,0,0,200,0
6327,0,0,200,0
6328,0,0,200,0
6329,0,0,200,0
6330,0,50,200,0
6331,0,50,150,1
6332,0,50,100,1
6333,0,50,50,1
6334,0,0,0,1
6335,0,0,0,0
6336,0,0,0,0
6337,0,0,0,0
6338,35.29411765,0,0,0
6339,50,0,30,-0.705882353
6340,0,0,72.5,-1
6341,0,0,72.5,0
6342,0,0,72.5,0
6343,50,0,72.5,0
